Deaths,Moves,Wins,Gamma,Time
122,34687,1000,0.56,2.9437143802642822
122,34367,1000,0.57,2.9679930210113525
122,34689,1000,0.58,2.9558656215667725
122,34069,1000,0.59,2.9497601985931396
122,34714,1000,0.6,2.997342348098755
122,34148,1000,0.61,2.996267318725586
122,34632,1000,0.62,3.05312442779541
122,34631,1000,0.63,3.019777297973633
122,34358,1000,0.64,3.077807664871216
122,34739,1000,0.65,3.1388912200927734
122,34248,1000,0.66,3.2911670207977295
122,34537,1000,0.67,3.3197572231292725
122,34407,1000,0.68,3.3679983615875244
122,34528,1000,0.69,3.331559181213379
122,34980,1000,0.7,3.4275553226470947
122,34507,1000,0.71,3.379051446914673
122,34101,1000,0.72,3.400804042816162
122,35091,1000,0.73,3.364468574523926
122,34215,1000,0.74,3.416620969772339
122,34009,1000,0.75,3.4419338703155518
122,34432,1000,0.76,3.4218757152557373
122,34263,1000,0.77,3.4340555667877197
122,34578,1000,0.78,3.43194317817688
122,34951,1000,0.79,3.431515693664551
122,34187,1000,0.8,3.40702486038208
122,34371,1000,0.81,3.409832000732422
122,34569,1000,0.82,3.4277141094207764
122,34430,1000,0.83,3.406733989715576
122,34112,1000,0.84,3.3461694717407227
122,34082,1000,0.85,3.374464273452759
122,34867,1000,0.86,3.357316732406616
122,34288,1000,0.87,3.292694330215454
122,34066,1000,0.88,3.1612021923065186
122,34834,1000,0.89,3.1588568687438965
122,34561,1000,0.9,3.129549980163574
122,34468,1000,0.91,3.1434125900268555
122,34347,1000,0.92,3.0535097122192383
122,34259,1000,0.93,3.063948631286621
122,34444,1000,0.94,3.0419633388519287
122,34464,1000,0.95,2.998370409011841
122,34064,1000,0.96,2.955352544784546
122,34356,1000,0.97,2.973337173461914
122,34553,1000,0.98,2.985822916030884
122,34415,1000,0.99,2.972174882888794
122,34655,1000,1.0,2.9630579948425293
122,34376,1000,1.01,3.1031100749969482
122,34523,1000,1.02,3.0789754390716553
122,34061,1000,1.03,3.091346502304077
122,34269,1000,1.04,3.0843026638031006
122,34371,1000,1.05,3.1735122203826904
122,34484,1000,1.06,3.185856819152832
122,34436,1000,1.07,3.181915521621704
122,34459,1000,1.08,3.2209432125091553
122,34344,1000,1.09,3.2120392322540283
122,34644,1000,1.1,2.7493114471435547
122,34503,1000,1.11,2.6274073123931885
122,34199,1000,1.12,2.445746660232544
122,34568,1000,1.13,2.3667337894439697
122,34822,1000,1.14,2.240766763687134
215,33899,1000,1.15,2.2585816383361816
124,200000,12,1.16,2.4119505882263184
126,200000,11,1.17,2.5263326168060303
126,200000,8,1.18,2.2881979942321777
124,200000,5,1.19,2.6985340118408203
145,200000,7,1.2,2.7718167304992676
123,200000,5,1.21,2.6548871994018555
125,200000,5,1.22,2.697608470916748
136,200000,5,1.23,3.2310237884521484
128,200000,5,1.24,3.291254758834839
140,200000,5,1.25,3.263740062713623
121,200000,3,1.26,2.866441488265991
142,200000,3,1.27,2.9479217529296875
134,200000,3,1.28,3.0731711387634277
124,200000,0,1.29,2.962414264678955
115,200000,0,1.3,3.156653642654419
136,200000,0,1.31,2.9896914958953857
153,200000,0,1.32,2.4490339756011963
121,200000,1,1.33,2.574347972869873
124,200000,0,1.34,2.433422327041626
133,200000,0,1.35,3.1459972858428955
156,200000,0,1.36,2.5629687309265137
123,200000,0,1.37,2.8097755908966064
131,200000,0,1.38,2.4766581058502197
129,200000,0,1.39,2.462247371673584
120,200000,0,1.4,3.175344705581665
143,200000,0,1.41,2.6077747344970703
126,200000,0,1.42,2.4873318672180176
121,200000,0,1.43,2.4424755573272705
127,200000,0,1.44,2.3131628036499023
126,200000,0,1.45,2.6246843338012695
126,200000,0,1.46,2.5671744346618652
124,200000,0,1.47,2.837322235107422
118,200000,0,1.48,3.0668816566467285
106,200000,0,1.49,3.076897621154785
120,200000,0,1.5,3.071868658065796
123,200000,0,1.51,2.9723222255706787
130,200000,0,1.52,3.1279704570770264
149,200000,0,1.53,2.537043571472168
120,200000,0,1.54,2.5429348945617676
127,200000,0,1.55,2.3475732803344727
128,200000,0,1.56,2.5509696006774902
139,200000,0,1.57,2.3281614780426025
148,200000,0,1.58,2.363938570022583
138,200000,0,1.59,2.239838123321533
132,200000,0,1.6,3.1830763816833496
161,200000,0,1.61,3.327133893966675
134,200000,0,1.62,2.2854785919189453
140,200000,0,1.63,2.310253858566284
123,200000,0,1.64,2.4402718544006348
127,200000,0,1.65,2.2946884632110596
193,200000,0,1.66,3.086595058441162
127,200000,0,1.67,2.4116134643554688
106,200000,0,1.68,2.375460147857666
129,200000,0,1.69,2.948486089706421
140,200000,0,1.7,2.9274187088012695
137,200000,0,1.71,2.513333797454834
140,200000,0,1.72,2.8048598766326904
149,200000,0,1.73,2.442202091217041
146,200000,0,1.74,3.1499462127685547
159,200000,0,1.75,2.792900800704956
147,200000,0,1.76,2.917936325073242
150,200000,0,1.77,2.380983352661133
143,200000,0,1.78,2.4092068672180176
130,200000,0,1.79,3.018167734146118
135,200000,0,1.8,2.6546220779418945
186,200000,0,1.81,2.3369550704956055
142,200000,0,1.82,2.4548439979553223
186,200000,0,1.83,2.4154229164123535
203,200000,0,1.84,2.4078874588012695
111,200000,0,1.85,2.177973508834839
176,200000,0,1.86,2.480423927307129
122,200000,0,1.87,2.494509696960449
122,200000,0,1.88,2.194563388824463
147,200000,0,1.89,2.347623348236084
173,200000,0,1.9,2.270242691040039
191,200000,0,1.91,1.879413366317749
134,200000,0,1.92,1.88844633102417
151,200000,0,1.93,1.87408447265625
136,200000,0,1.94,1.845726490020752
150,200000,0,1.95,1.68656587600708
154,200000,0,1.96,1.7620182037353516
170,200000,0,1.97,1.7679829597473145
120,200000,0,1.98,1.7843849658966064
136,200000,0,1.99,1.631697416305542
143,200000,0,2.0,1.5931432247161865
33,200000,0,0.0,2.36993145942688
89,200000,0,0.01,2.797421455383301
89,200000,0,0.02,2.474693536758423
91,200000,0,0.03,2.527134418487549
90,200000,0,0.04,2.4008383750915527
104,200000,0,0.05,2.408693552017212
96,200000,0,0.06,2.4748375415802
93,200000,0,0.07,2.2281925678253174
105,200000,0,0.08,2.3528363704681396
98,200000,0,0.09,2.4134159088134766
115,200000,4,0.1,2.7874374389648438
110,200000,0,0.11,2.7344515323638916
122,200000,18,0.12,2.372096300125122
122,200000,10,0.13,2.761561632156372
122,200000,20,0.14,2.8805978298187256
122,200000,12,0.15,2.520995855331421
122,200000,124,0.16,2.7235867977142334
122,200000,159,0.17,2.920436382293701
122,200000,92,0.18,2.8357057571411133
122,34341,1000,0.19,1.688619613647461
122,34150,1000,0.2,1.683149814605713
122,34228,1000,0.21,1.7714223861694336
122,33993,1000,0.22,2.9203641414642334
122,34065,1000,0.23,2.9168620109558105
122,34397,1000,0.24,3.0790083408355713
122,34367,1000,0.25,3.1088337898254395
122,34161,1000,0.26,3.1177620887756348
122,34096,1000,0.27,3.1321797370910645
122,34497,1000,0.28,3.1051807403564453
122,34522,1000,0.29,3.1077046394348145
122,34107,1000,0.3,3.146496534347534
122,34262,1000,0.31,3.0776374340057373
122,33926,1000,0.32,3.119959831237793
122,34056,1000,0.33,3.085233688354492
122,34452,1000,0.34,3.064816951751709
122,34111,1000,0.35,3.144960641860962
122,34127,1000,0.36,3.110041618347168
122,34423,1000,0.37,3.098823308944702
122,34622,1000,0.38,3.0914132595062256
122,34778,1000,0.39,3.1099581718444824
122,34377,1000,0.4,3.07332181930542
122,34533,1000,0.41,3.068967342376709
122,34296,1000,0.42,3.0301244258880615
122,34223,1000,0.43,3.043431520462036
122,34518,1000,0.44,2.866520881652832
122,34546,1000,0.45,2.8589980602264404
122,34428,1000,0.46,2.8500494956970215
122,34057,1000,0.47,2.8725733757019043
122,34278,1000,0.48,2.895717144012451
122,33761,1000,0.49,2.893328905105591
122,34464,1000,0.5,2.9385268688201904
122,34214,1000,0.51,2.9300336837768555
122,34480,1000,0.52,2.913985252380371
122,34467,1000,0.53,2.9268267154693604
122,34385,1000,0.54,2.900486946105957
122,34435,1000,0.55,2.9198310375213623
122,34399,1000,0.56,2.962909460067749
122,34581,1000,0.57,2.9476025104522705
122,34769,1000,0.58,2.8935933113098145
122,34360,1000,0.59,2.9360134601593018
122,34261,1000,0.6,2.944549560546875
122,34343,1000,0.61,2.9605629444122314
122,34559,1000,0.62,2.92451810836792
122,34738,1000,0.63,2.97542405128479
122,34742,1000,0.64,2.9581074714660645
122,34610,1000,0.65,2.9807803630828857
122,34492,1000,0.66,3.0721311569213867
122,34574,1000,0.67,3.0037195682525635
122,34220,1000,0.68,2.915841579437256
122,33981,1000,0.69,2.951183319091797
122,34659,1000,0.7,3.0180060863494873
122,33806,1000,0.71,2.9986913204193115
122,34668,1000,0.72,3.0385758876800537
122,34393,1000,0.73,3.010960578918457
122,34535,1000,0.74,3.130002737045288
122,34642,1000,0.75,3.03375506401062
122,34775,1000,0.76,3.032193660736084
122,34082,1000,0.77,3.0626015663146973
122,34700,1000,0.78,3.094187021255493
122,34072,1000,0.79,2.9712398052215576
122,34555,1000,0.8,3.0511040687561035
122,34326,1000,0.81,3.1104681491851807
122,34499,1000,0.82,3.1089682579040527
122,34092,1000,0.83,3.106825828552246
122,34337,1000,0.84,3.0936319828033447
122,34313,1000,0.85,3.0646426677703857
122,34399,1000,0.86,3.049896717071533
122,34368,1000,0.87,3.0579142570495605
122,34674,1000,0.88,3.0160505771636963
122,34809,1000,0.89,3.060054063796997
122,34181,1000,0.9,2.9999194145202637
122,34386,1000,0.91,3.0530025959014893
122,34333,1000,0.92,2.9702565670013428
122,34121,1000,0.93,2.9437930583953857
122,34667,1000,0.94,2.969834566116333
122,34163,1000,0.95,2.973284959793091
122,34193,1000,0.96,2.934072971343994
122,34706,1000,0.97,2.9336960315704346
122,34861,1000,0.98,2.9250328540802
122,34504,1000,0.99,2.956498146057129
122,34392,1000,1.0,3.0253608226776123
122,34258,1000,1.01,2.987064838409424
122,34471,1000,1.02,3.059868097305298
122,34309,1000,1.03,3.11838698387146
122,34346,1000,1.04,3.0758438110351562
122,34744,1000,1.05,3.1971139907836914
122,34345,1000,1.06,3.191608428955078
122,34817,1000,1.07,3.2621371746063232
122,34394,1000,1.08,3.2396833896636963
122,34927,1000,1.09,3.2354748249053955
122,34570,1000,1.1,2.5799801349639893
122,33757,1000,1.11,2.402653217315674
122,34504,1000,1.12,2.343430757522583
122,34584,1000,1.13,2.292435884475708
135,34276,1000,1.14,2.3141837120056152
245,33875,1000,1.15,2.408061981201172
124,200000,11,1.16,2.405697822570801
124,200000,10,1.17,2.5157992839813232
134,200000,8,1.18,2.4192044734954834
132,200000,5,1.19,2.5070853233337402
126,200000,7,1.2,2.650010824203491
125,200000,5,1.21,2.4661989212036133
144,200000,5,1.22,2.8102242946624756
129,200000,5,1.23,2.7946245670318604
146,200000,5,1.24,3.0098910331726074
133,200000,3,1.25,3.298570156097412
132,200000,3,1.26,3.2471683025360107
122,200000,3,1.27,3.1103384494781494
122,200000,1,1.28,3.159041166305542
126,200000,0,1.29,2.857065200805664
117,200000,0,1.3,2.7765731811523438
141,200000,0,1.31,2.8379364013671875
120,200000,0,1.32,2.701963424682617
115,200000,0,1.33,2.606411933898926
116,200000,0,1.34,2.5311660766601562
131,200000,0,1.35,2.561939239501953
108,200000,0,1.36,2.5837035179138184
123,200000,0,1.37,2.3375232219696045
131,200000,0,1.38,2.5947089195251465
132,200000,0,1.39,2.6267504692077637
116,200000,0,1.4,2.41970157623291
139,200000,0,1.41,2.537019729614258
126,200000,0,1.42,2.323596954345703
115,200000,0,1.43,2.5206172466278076
131,200000,0,1.44,2.7455525398254395
123,200000,0,1.45,2.410594940185547
127,200000,0,1.46,3.1345436573028564
128,200000,0,1.47,2.8461337089538574
130,200000,0,1.48,2.8804895877838135
123,200000,0,1.49,2.863165855407715
115,200000,0,1.5,2.8388187885284424
120,200000,0,1.51,3.1929712295532227
141,200000,0,1.52,2.674700975418091
129,200000,0,1.53,2.8545641899108887
129,200000,0,1.54,2.4000563621520996
122,200000,0,1.55,2.406151294708252
146,200000,0,1.56,2.303882360458374
118,200000,0,1.57,2.8008973598480225
145,200000,0,1.58,2.4104928970336914
140,200000,0,1.59,2.3743250370025635
158,200000,0,1.6,2.269547700881958
163,200000,0,1.61,2.3601224422454834
159,200000,0,1.62,2.5707993507385254
144,200000,0,1.63,2.4692487716674805
129,200000,0,1.64,2.24782395362854
127,200000,0,1.65,3.121151924133301
124,200000,0,1.66,2.406153678894043
140,200000,0,1.67,3.3102900981903076
110,200000,0,1.68,3.3129937648773193
125,200000,0,1.69,2.9137935638427734
155,200000,0,1.7,3.09248685836792
156,200000,0,1.71,3.264338731765747
137,200000,0,1.72,3.2995567321777344
132,200000,0,1.73,3.6215128898620605
145,200000,0,1.74,3.2374279499053955
121,200000,0,1.75,3.240447998046875
128,200000,0,1.76,2.703303337097168
132,200000,0,1.77,2.8225085735321045
140,200000,0,1.78,2.6302945613861084
137,200000,0,1.79,2.7492384910583496
172,200000,0,1.8,2.686584234237671
205,200000,0,1.81,2.6910910606384277
122,200000,0,1.82,2.6773927211761475
145,200000,0,1.83,2.721651792526245
128,200000,0,1.84,2.7946174144744873
126,200000,0,1.85,2.5706260204315186
153,200000,0,1.86,2.533059597015381
174,200000,0,1.87,2.512352228164673
148,200000,0,1.88,2.772941827774048
150,200000,0,1.89,1.9911620616912842
141,200000,0,1.9,1.7352263927459717
174,200000,0,1.91,1.7538552284240723
156,200000,0,1.92,1.7199749946594238
136,200000,0,1.93,1.6999390125274658
139,200000,0,1.94,1.6909375190734863
115,200000,0,1.95,1.7529850006103516
182,200000,0,1.96,1.6491434574127197
138,200000,0,1.97,1.6059072017669678
184,200000,0,1.98,1.672328233718872
140,200000,0,1.99,1.666780710220337
170,200000,0,2.0,1.7665600776672363
31,200000,0,0.0,2.430407762527466
91,200000,0,0.01,2.3547587394714355
90,200000,0,0.02,2.3930299282073975
87,200000,0,0.03,2.6302645206451416
92,200000,0,0.04,2.7213549613952637
98,200000,0,0.05,2.7317287921905518
91,200000,0,0.06,2.7504734992980957
98,200000,0,0.07,2.884355306625366
99,200000,0,0.08,2.6126503944396973
114,200000,3,0.09,2.428577184677124
106,200000,0,0.1,3.0617783069610596
105,200000,0,0.11,3.124422311782837
122,200000,10,0.12,2.8275065422058105
122,200000,12,0.13,2.796801805496216
122,200000,68,0.14,2.4732494354248047
122,200000,99,0.15,2.8092596530914307
122,200000,90,0.16,2.9298384189605713
122,200000,87,0.17,2.931859016418457
122,34670,1000,0.18,1.6640477180480957
122,34288,1000,0.19,1.7776293754577637
122,34635,1000,0.2,1.822930097579956
122,34367,1000,0.21,1.9958972930908203
122,34491,1000,0.22,2.3897511959075928
122,34612,1000,0.23,2.6764461994171143
122,34235,1000,0.24,2.889127731323242
122,34273,1000,0.25,2.8949646949768066
122,34845,1000,0.26,2.997220993041992
122,34327,1000,0.27,3.067857265472412
122,34490,1000,0.28,3.100940465927124
122,34338,1000,0.29,3.0891382694244385
122,34483,1000,0.3,3.064394474029541
122,34477,1000,0.31,3.0719192028045654
122,34063,1000,0.32,3.057908773422241
122,34414,1000,0.33,3.0652339458465576
122,34286,1000,0.34,3.0644049644470215
122,34415,1000,0.35,3.132938861846924
122,34502,1000,0.36,3.1003615856170654
122,34330,1000,0.37,3.0286412239074707
122,34063,1000,0.38,3.178927421569824
122,34631,1000,0.39,3.143350601196289
122,33922,1000,0.4,3.1312506198883057
122,34157,1000,0.41,3.13023042678833
122,34084,1000,0.42,3.1113228797912598
122,34269,1000,0.43,3.108815908432007
122,34322,1000,0.44,3.0868406295776367
122,34639,1000,0.45,3.0677011013031006
122,34081,1000,0.46,3.0368998050689697
122,34468,1000,0.47,3.311253547668457
122,34564,1000,0.48,3.338954448699951
122,34562,1000,0.49,3.30313777923584
122,34578,1000,0.5,3.2929179668426514
122,34385,1000,0.51,3.2914083003997803
122,34668,1000,0.52,3.302509307861328
122,34770,1000,0.53,3.3152008056640625
122,34284,1000,0.54,3.4063832759857178
122,34458,1000,0.55,3.3822882175445557
122,34245,1000,0.56,3.3749072551727295
122,34075,1000,0.57,3.3960788249969482
122,34078,1000,0.58,3.3799707889556885
122,34312,1000,0.59,3.311872720718384
122,34424,1000,0.6,3.499699592590332
122,34595,1000,0.61,3.5137317180633545
122,34340,1000,0.62,3.5053725242614746
122,34725,1000,0.63,3.5357983112335205
122,34052,1000,0.64,3.5531201362609863
122,34613,1000,0.65,3.49401593208313
122,34513,1000,0.66,3.725374937057495
122,34508,1000,0.67,4.056183815002441
122,34480,1000,0.68,4.042663335800171
122,34556,1000,0.69,3.862828254699707
122,34056,1000,0.7,3.862412452697754
122,34904,1000,0.71,3.803956985473633
122,33903,1000,0.72,3.7830514907836914
122,34034,1000,0.73,3.8244616985321045
122,34016,1000,0.74,3.8210041522979736
122,34536,1000,0.75,3.8062803745269775
122,34457,1000,0.76,3.7979042530059814
122,34424,1000,0.77,3.8255906105041504
122,34390,1000,0.78,3.818591356277466
122,34905,1000,0.79,3.7946672439575195
122,34564,1000,0.8,3.824429988861084
122,34461,1000,0.81,3.796018123626709
122,34638,1000,0.82,3.656460762023926
122,34536,1000,0.83,3.639545440673828
122,34731,1000,0.84,3.6279654502868652
122,34503,1000,0.85,3.625028133392334
122,34591,1000,0.86,3.6323273181915283
122,34611,1000,0.87,3.631436824798584
122,34555,1000,0.88,3.370551586151123
122,34379,1000,0.89,2.9764509201049805
122,34246,1000,0.9,2.987222909927368
122,34036,1000,0.91,3.1051836013793945
122,34517,1000,0.92,3.1874895095825195
122,34672,1000,0.93,3.0643951892852783
122,34737,1000,0.94,3.078819990158081
122,34509,1000,0.95,3.153576612472534
122,34457,1000,0.96,3.22478985786438
122,34315,1000,0.97,3.27932071685791
122,34043,1000,0.98,3.3883392810821533
122,34408,1000,0.99,3.250584602355957
122,34567,1000,1.0,3.255052328109741
122,34319,1000,1.01,3.5426483154296875
122,34012,1000,1.02,3.350412368774414
122,34455,1000,1.03,3.556215763092041
122,34393,1000,1.04,3.670275926589966
122,34808,1000,1.05,3.6940536499023438
122,34562,1000,1.06,3.661778688430786
122,34225,1000,1.07,3.7192084789276123
122,34275,1000,1.08,3.6908724308013916
122,34207,1000,1.09,3.7231502532958984
122,34609,1000,1.1,3.340165853500366
122,34257,1000,1.11,3.1390230655670166
122,34739,1000,1.12,2.9112462997436523
133,34668,1000,1.13,2.8431355953216553
153,34178,1000,1.14,2.6392390727996826
188,33661,1000,1.15,2.603527784347534
125,200000,14,1.16,2.461519479751587
124,200000,8,1.17,2.083582878112793
132,200000,8,1.18,2.2653608322143555
125,200000,5,1.19,2.1838088035583496
135,200000,8,1.2,2.563217878341675
137,200000,6,1.21,2.6746392250061035
129,200000,5,1.22,3.2809762954711914
128,200000,5,1.23,2.70312762260437
131,200000,5,1.24,3.055979013442993
130,200000,3,1.25,3.1320812702178955
118,200000,3,1.26,3.025479555130005
150,200000,3,1.27,3.4201512336730957
117,200000,3,1.28,3.5375030040740967
120,200000,1,1.29,3.012343406677246
135,200000,2,1.3,3.1521308422088623
139,200000,0,1.31,2.8552043437957764
131,200000,0,1.32,2.5438945293426514
125,200000,0,1.33,2.5189950466156006
142,200000,1,1.34,2.3595266342163086
121,200000,0,1.35,2.3453729152679443
133,200000,0,1.36,2.9629299640655518
129,200000,0,1.37,2.5187363624572754
120,200000,0,1.38,2.3676114082336426
150,200000,0,1.39,2.4394545555114746
133,200000,0,1.4,2.4840798377990723
126,200000,0,1.41,2.431932210922241
120,200000,0,1.42,2.343360185623169
120,200000,0,1.43,2.2715752124786377
139,200000,0,1.44,2.4580719470977783
121,200000,0,1.45,3.1048166751861572
140,200000,0,1.46,3.1561520099639893
130,200000,0,1.47,2.829876184463501
144,200000,0,1.48,3.002934455871582
131,200000,0,1.49,2.5525310039520264
125,200000,0,1.5,2.4843382835388184
114,200000,0,1.51,2.6781513690948486
138,200000,0,1.52,2.4063267707824707
132,200000,0,1.53,2.7185628414154053
109,200000,0,1.54,2.4376230239868164
131,200000,0,1.55,3.275953531265259
110,200000,0,1.56,2.6698853969573975
125,200000,0,1.57,2.5029284954071045
119,200000,0,1.58,2.322516918182373
121,200000,0,1.59,2.35636568069458
154,200000,0,1.6,2.394402503967285
114,200000,0,1.61,2.89721941947937
139,200000,0,1.62,2.558332920074463
135,200000,0,1.63,2.4229931831359863
162,200000,0,1.64,3.031019926071167
134,200000,0,1.65,2.4986817836761475
169,200000,0,1.66,2.6472530364990234
148,200000,0,1.67,3.025360345840454
118,200000,0,1.68,2.6892573833465576
130,200000,0,1.69,2.400082588195801
143,200000,0,1.7,2.359938621520996
166,200000,0,1.71,2.3673818111419678
140,200000,0,1.72,3.2551920413970947
129,200000,0,1.73,3.0196783542633057
145,200000,0,1.74,2.6446430683135986
144,200000,0,1.75,2.471778631210327
118,200000,0,1.76,2.3525218963623047
101,200000,0,1.77,2.2715203762054443
166,200000,0,1.78,2.644280195236206
121,200000,0,1.79,3.1900289058685303
160,200000,0,1.8,3.2419893741607666
168,200000,0,1.81,2.3940160274505615
156,200000,0,1.82,2.161912679672241
138,200000,0,1.83,2.1957173347473145
161,200000,0,1.84,3.281635284423828
140,200000,0,1.85,3.2299840450286865
162,200000,0,1.86,2.5437214374542236
149,200000,0,1.87,3.2031593322753906
118,200000,0,1.88,2.72646164894104
197,200000,0,1.89,2.667747974395752
120,200000,0,1.9,2.597073793411255
163,200000,0,1.91,2.4098923206329346
122,200000,0,1.92,2.400864839553833
163,200000,0,1.93,2.497553825378418
158,200000,0,1.94,2.391796827316284
141,200000,0,1.95,2.416210889816284
146,200000,0,1.96,2.4137251377105713
155,200000,0,1.97,2.410191774368286
160,200000,0,1.98,2.3994688987731934
115,200000,0,1.99,2.3761489391326904
136,200000,0,2.0,2.3478338718414307
37,200000,0,0.0,2.3391335010528564
84,200000,0,0.01,2.573591470718384
87,200000,0,0.02,2.2899296283721924
90,200000,0,0.03,2.4201793670654297
89,200000,0,0.04,2.480881690979004
90,200000,0,0.05,2.251677989959717
92,200000,0,0.06,2.6207549571990967
95,200000,0,0.07,2.3008017539978027
95,200000,0,0.08,2.7737650871276855
110,200000,0,0.09,2.224491834640503
113,200000,1,0.1,2.4397571086883545
122,200000,5,0.11,2.3473451137542725
122,200000,19,0.12,2.647610664367676
110,200000,1,0.13,2.405228614807129
122,200000,39,0.14,2.3337838649749756
122,200000,83,0.15,2.4708526134490967
122,200000,76,0.16,2.4429965019226074
121,200000,5,0.17,2.2818117141723633
122,34778,1000,0.18,1.760925531387329
122,34169,1000,0.19,1.6977763175964355
122,34310,1000,0.2,1.9808659553527832
122,34301,1000,0.21,1.9794626235961914
122,34175,1000,0.22,2.447683095932007
122,34189,1000,0.23,2.606903314590454
122,34500,1000,0.24,2.712998628616333
122,34733,1000,0.25,2.8211982250213623
122,34481,1000,0.26,2.7799770832061768
122,34280,1000,0.27,2.8010640144348145
122,34559,1000,0.28,2.8112246990203857
122,34473,1000,0.29,2.817990779876709
122,34579,1000,0.3,2.8669989109039307
122,34555,1000,0.31,2.944857358932495
122,34427,1000,0.32,2.911973237991333
122,34365,1000,0.33,2.937941551208496
122,34573,1000,0.34,2.903412342071533
122,34506,1000,0.35,2.895850658416748
122,34318,1000,0.36,2.9892537593841553
122,34354,1000,0.37,2.940931797027588
122,34911,1000,0.38,3.005267858505249
122,34828,1000,0.39,2.983036518096924
122,34839,1000,0.4,2.9950690269470215
122,34738,1000,0.41,2.9805922508239746
122,34572,1000,0.42,3.031090259552002
122,34730,1000,0.43,3.0287551879882812
122,34527,1000,0.44,2.987175703048706
122,34382,1000,0.45,2.9915335178375244
122,34321,1000,0.46,3.034025192260742
122,34254,1000,0.47,3.1617541313171387
122,34123,1000,0.48,3.0939671993255615
122,34400,1000,0.49,3.0855135917663574
122,34804,1000,0.5,3.0590884685516357
122,34799,1000,0.51,3.077148914337158
122,34996,1000,0.52,3.186249256134033
122,34303,1000,0.53,3.127458333969116
122,34259,1000,0.54,3.0692942142486572
122,34597,1000,0.55,3.075627326965332
122,34324,1000,0.56,3.128530740737915
122,34342,1000,0.57,3.0752735137939453
122,34271,1000,0.58,3.078355073928833
122,34449,1000,0.59,3.0925278663635254
122,34358,1000,0.6,3.08434796333313
122,34325,1000,0.61,3.1287364959716797
122,34812,1000,0.62,3.0775420665740967
122,34818,1000,0.63,3.127394676208496
122,34368,1000,0.64,3.0675721168518066
122,34467,1000,0.65,3.081996202468872
122,34296,1000,0.66,3.011195182800293
122,34333,1000,0.67,3.0012240409851074
122,34315,1000,0.68,2.9919838905334473
122,34525,1000,0.69,2.9596965312957764
122,34582,1000,0.7,2.9697535037994385
122,34291,1000,0.71,3.072600841522217
122,34530,1000,0.72,2.9586782455444336
122,34019,1000,0.73,2.9505863189697266
122,34549,1000,0.74,2.989806890487671
122,34150,1000,0.75,2.9328083992004395
122,34307,1000,0.76,2.938429594039917
122,33995,1000,0.77,3.0058417320251465
122,34511,1000,0.78,2.930835723876953
122,34308,1000,0.79,3.0090112686157227
122,34335,1000,0.8,2.980534791946411
122,34430,1000,0.81,3.010202169418335
122,34397,1000,0.82,3.0095314979553223
122,33926,1000,0.83,2.988710403442383
122,34083,1000,0.84,3.004667282104492
122,34566,1000,0.85,2.986846923828125
122,34079,1000,0.86,3.0600192546844482
122,34722,1000,0.87,2.9983463287353516
122,34041,1000,0.88,2.874760150909424
122,34408,1000,0.89,2.899174690246582
122,34374,1000,0.9,2.9373786449432373
122,34705,1000,0.91,2.902707815170288
122,34344,1000,0.92,2.8686623573303223
122,34252,1000,0.93,2.903926134109497
122,34705,1000,0.94,2.96441388130188
122,34264,1000,0.95,2.8945095539093018
122,34385,1000,0.96,2.960517644882202
122,34637,1000,0.97,2.8707897663116455
122,34494,1000,0.98,2.8535091876983643
122,34390,1000,0.99,2.8947830200195312
122,34880,1000,1.0,3.0780622959136963
122,34595,1000,1.01,3.113215446472168
122,34166,1000,1.02,3.1873393058776855
122,34067,1000,1.03,3.2258949279785156
122,34315,1000,1.04,3.225623607635498
122,34628,1000,1.05,3.2538585662841797
122,34372,1000,1.06,3.2714154720306396
122,34307,1000,1.07,3.2894537448883057
122,34701,1000,1.08,3.263075828552246
122,34608,1000,1.09,3.204923391342163
122,34562,1000,1.1,2.9714741706848145
122,34558,1000,1.11,2.8476719856262207
122,34767,1000,1.12,2.694242000579834
122,34180,1000,1.13,2.650273084640503
144,34149,1000,1.14,2.604341506958008
157,34425,1000,1.15,2.623096466064453
124,200000,12,1.16,2.022706985473633
126,200000,10,1.17,2.1976795196533203
139,200000,8,1.18,2.608003854751587
126,200000,5,1.19,2.4679157733917236
131,200000,5,1.2,2.8517720699310303
127,200000,6,1.21,2.791072130203247
128,200000,5,1.22,3.115272045135498
142,200000,5,1.23,3.045682668685913
138,200000,5,1.24,3.400118827819824
120,200000,3,1.25,3.0178921222686768
124,200000,3,1.26,2.895411729812622
123,200000,3,1.27,3.015716075897217
153,200000,3,1.28,3.0124223232269287
127,200000,0,1.29,3.086265802383423
123,200000,0,1.3,3.0243425369262695
125,200000,0,1.31,3.054518222808838
117,200000,0,1.32,2.365504026412964
137,200000,0,1.33,2.544217348098755
120,200000,0,1.34,2.368027687072754
126,200000,0,1.35,3.2326009273529053
120,200000,0,1.36,2.312222957611084
124,200000,0,1.37,2.3212497234344482
116,200000,0,1.38,2.5789127349853516
136,200000,0,1.39,2.46726655960083
112,200000,0,1.4,2.4274892807006836
110,200000,0,1.41,2.4884026050567627
115,200000,0,1.42,2.2696497440338135
128,200000,0,1.43,3.3356659412384033
118,200000,0,1.44,3.383769989013672
117,200000,0,1.45,3.008009195327759
122,200000,0,1.46,3.0904135704040527
147,200000,0,1.47,2.9566800594329834
120,200000,0,1.48,3.345229387283325
